"ref_range_id","chrom","range_start","range_end","name"
637,"1",12520624,12524455,"FocusComplement"
638,"1",12524456,12527892,"FocusRegion"
639,"1",12527893,12528019,"FocusComplement"
640,"1",12528020,12535668,"FocusRegion"
641,"1",12535669,12553685,"FocusComplement"
642,"1",12553686,12555464,"FocusRegion"
643,"1",12555465,12571269,"FocusComplement"
644,"1",12571270,12577450,"FocusRegion"
645,"1",12577451,12588667,"FocusComplement"
646,"1",12588668,12589162,"FocusRegion"
647,"1",12589163,12616875,"FocusComplement"
648,"1",12616876,12620960,"FocusRegion"
649,"1",12620961,12621328,"FocusComplement"
650,"1",12621329,12624469,"FocusRegion"
651,"1",12624470,12649572,"FocusComplement"
652,"1",12649573,12650470,"FocusRegion"
653,"1",12650471,12753455,"FocusComplement"
654,"1",12753456,12759000,"FocusRegion"
655,"1",12759001,12918148,"FocusComplement"
656,"1",12918149,12919161,"FocusRegion"
657,"1",12919162,12946794,"FocusComplement"
658,"1",12946795,12948959,"FocusRegion"
659,"1",12948960,13031567,"FocusComplement"
660,"1",13031568,13034810,"FocusRegion"
661,"1",13034811,13037018,"FocusComplement"
662,"1",13037019,13041323,"FocusRegion"
663,"1",13041324,13056660,"FocusComplement"
664,"1",13056661,13070870,"FocusRegion"
665,"1",13070871,13071924,"FocusComplement"
666,"1",13071925,13078304,"FocusRegion"
667,"1",13078305,13262356,"FocusComplement"
668,"1",13262357,13262578,"FocusRegion"
669,"1",13262579,13426037,"FocusComplement"
670,"1",13426038,13427959,"FocusRegion"
671,"1",13427960,13470996,"FocusComplement"
672,"1",13470997,13486090,"FocusRegion"
673,"1",13486091,13569961,"FocusComplement"
674,"1",13569962,13570189,"FocusRegion"
675,"1",13570190,13653567,"FocusComplement"
676,"1",13653568,13657347,"FocusRegion"
677,"1",13657348,13703132,"FocusComplement"
678,"1",13703133,13709126,"FocusRegion"
679,"1",13709127,13710039,"FocusComplement"
680,"1",13710040,13722219,"FocusRegion"
681,"1",13722220,13757940,"FocusComplement"
682,"1",13757941,13762067,"FocusRegion"
683,"1",13762068,13799901,"FocusComplement"
684,"1",13799902,13806468,"FocusRegion"
685,"1",13806469,13860926,"FocusComplement"
686,"1",13860927,13863417,"FocusRegion"
687,"1",13863418,13907416,"FocusComplement"
688,"1",13907417,13925487,"FocusRegion"
689,"1",13925488,13975955,"FocusComplement"
690,"1",13975956,13978702,"FocusRegion"
691,"1",13978703,14102500,"FocusComplement"
692,"1",14102501,14104598,"FocusRegion"
693,"1",14104599,14142523,"FocusComplement"
694,"1",14142524,14145101,"FocusRegion"
695,"1",14145102,14202707,"FocusComplement"
696,"1",14202708,14206737,"FocusRegion"
697,"1",14206738,14214353,"FocusComplement"
698,"1",14214354,14215690,"FocusRegion"
699,"1",14215691,14216430,"FocusComplement"
700,"1",14216431,14217782,"FocusRegion"
701,"1",14217783,14224677,"FocusComplement"
702,"1",14224678,14228697,"FocusRegion"
703,"1",14228698,14256182,"FocusComplement"
704,"1",14256183,14260010,"FocusRegion"
705,"1",14260011,14342855,"FocusComplement"
706,"1",14342856,14343428,"FocusRegion"
707,"1",14343429,14480448,"FocusComplement"
708,"1",14480449,14500094,"FocusRegion"
709,"1",14500095,14501291,"FocusComplement"
710,"1",14501292,14506675,"FocusRegion"
711,"1",14506676,14506988,"FocusComplement"
712,"1",14506989,14511079,"FocusRegion"
713,"1",14511080,14545881,"FocusComplement"
714,"1",14545882,14546975,"FocusRegion"
715,"1",14546976,14547168,"FocusComplement"
716,"1",14547169,14548604,"FocusRegion"
717,"1",14548605,14550911,"FocusComplement"
718,"1",14550912,14551617,"FocusRegion"
719,"1",14551618,14582663,"FocusComplement"
720,"1",14582664,14590878,"FocusRegion"
721,"1",14590879,14595568,"FocusComplement"
722,"1",14595569,14596906,"FocusRegion"
723,"1",14596907,14597067,"FocusComplement"
724,"1",14597068,14599588,"FocusRegion"
725,"1",14599589,14599845,"FocusComplement"
726,"1",14599846,14601982,"FocusRegion"
727,"1",14601983,14649027,"FocusComplement"
728,"1",14649028,14651956,"FocusRegion"
729,"1",14651957,14726436,"FocusComplement"
730,"1",14726437,14741570,"FocusRegion"
731,"1",14741571,14776734,"FocusComplement"
732,"1",14776735,14786219,"FocusRegion"
733,"1",14786220,14884075,"FocusComplement"
734,"1",14884076,14885899,"FocusRegion"
735,"1",14885900,14907360,"FocusComplement"
736,"1",14907361,14914051,"FocusRegion"
737,"1",14914052,14955075,"FocusComplement"
738,"1",14955076,14957921,"FocusRegion"
739,"1",14957922,14962697,"FocusComplement"
740,"1",14962698,14967358,"FocusRegion"
741,"1",14967359,15015526,"FocusComplement"
742,"1",15015527,15020786,"FocusRegion"
743,"1",15020787,15051703,"FocusComplement"
744,"1",15051704,15057169,"FocusRegion"
745,"1",15057170,15070097,"FocusComplement"
746,"1",15070098,15073238,"FocusRegion"
747,"1",15073239,15088249,"FocusComplement"
748,"1",15088250,15091064,"FocusRegion"
749,"1",15091065,15194902,"FocusComplement"
750,"1",15194903,15196258,"FocusRegion"
751,"1",15196259,15196462,"FocusComplement"
752,"1",15196463,15201827,"FocusRegion"
753,"1",15201828,15211124,"FocusComplement"
754,"1",15211125,15216957,"FocusRegion"
755,"1",15216958,15230163,"FocusComplement"
756,"1",15230164,15230867,"FocusRegion"
757,"1",15230868,15231931,"FocusComplement"
758,"1",15231932,15232962,"FocusRegion"
759,"1",15232963,15260864,"FocusComplement"
760,"1",15260865,15261631,"FocusRegion"
761,"1",15261632,15269327,"FocusComplement"
762,"1",15269328,15276898,"FocusRegion"
763,"1",15276899,15295151,"FocusComplement"
764,"1",15295152,15298222,"FocusRegion"
765,"1",15298223,15395542,"FocusComplement"
766,"1",15395543,15396037,"FocusRegion"
767,"1",15396038,15477534,"FocusComplement"
768,"1",15477535,15480709,"FocusRegion"
769,"1",15480710,15563885,"FocusComplement"
770,"1",15563886,15568021,"FocusRegion"
771,"1",15568022,15579312,"FocusComplement"
772,"1",15579313,15581664,"FocusRegion"
773,"1",15581665,15587446,"FocusComplement"
774,"1",15587447,15588152,"FocusRegion"
775,"1",15588153,15648419,"FocusComplement"
776,"1",15648420,15648948,"FocusRegion"
777,"1",15648949,15658010,"FocusComplement"
778,"1",15658011,15663305,"FocusRegion"
779,"1",15663306,15856962,"FocusComplement"
780,"1",15856963,15865724,"FocusRegion"
781,"1",15865725,15866070,"FocusComplement"
782,"1",15866071,15869084,"FocusRegion"
783,"1",15869085,15900732,"FocusComplement"
784,"1",15900733,15902004,"FocusRegion"
785,"1",15902005,15902115,"FocusComplement"
786,"1",15902116,15905229,"FocusRegion"
787,"1",15905230,15906137,"FocusComplement"
788,"1",15906138,15912356,"FocusRegion"
789,"1",15912357,15913835,"FocusComplement"
790,"1",15913836,15914108,"FocusRegion"
791,"1",15914109,15933654,"FocusComplement"
792,"1",15933655,15936919,"FocusRegion"
793,"1",15936920,16035108,"FocusComplement"
794,"1",16035109,16036995,"FocusRegion"
795,"1",16036996,16122255,"FocusComplement"
796,"1",16122256,16129623,"FocusRegion"
797,"1",16129624,16251120,"FocusComplement"
798,"1",16251121,16255748,"FocusRegion"
799,"1",16255749,16309007,"FocusComplement"
800,"1",16309008,16310855,"FocusRegion"
801,"1",16310856,16331560,"FocusComplement"
802,"1",16331561,16342289,"FocusRegion"
803,"1",16342290,16457096,"FocusComplement"
804,"1",16457097,16457777,"FocusRegion"
805,"1",16457778,16507064,"FocusComplement"
806,"1",16507065,16525372,"FocusRegion"
807,"1",16525373,16601310,"FocusComplement"
808,"1",16601311,16625652,"FocusRegion"
809,"1",16625653,16639408,"FocusComplement"
810,"1",16639409,16642108,"FocusRegion"
811,"1",16642109,16643817,"FocusComplement"
812,"1",16643818,16647566,"FocusRegion"
813,"1",16647567,16705143,"FocusComplement"
814,"1",16705144,16706011,"FocusRegion"
815,"1",16706012,16738078,"FocusComplement"
816,"1",16738079,16743650,"FocusRegion"
817,"1",16743651,16843537,"FocusComplement"
818,"1",16843538,16850405,"FocusRegion"
819,"1",16850406,16855636,"FocusComplement"
820,"1",16855637,16856844,"FocusRegion"
821,"1",16856845,16863961,"FocusComplement"
822,"1",16863962,16872167,"FocusRegion"
823,"1",16872168,16872203,"FocusComplement"
824,"1",16872204,16875350,"FocusRegion"
825,"1",16875351,16954591,"FocusComplement"
826,"1",16954592,16957371,"FocusRegion"
827,"1",16957372,17035857,"FocusComplement"
828,"1",17035858,17037055,"FocusRegion"
829,"1",17037056,17041687,"FocusComplement"
830,"1",17041688,17043711,"FocusRegion"
831,"1",17043712,17051275,"FocusComplement"
832,"1",17051276,17052207,"FocusRegion"
833,"1",17052208,17058139,"FocusComplement"
834,"1",17058140,17062174,"FocusRegion"
835,"1",17062175,17081541,"FocusComplement"
836,"1",17081542,17085367,"FocusRegion"
837,"1",17085368,17209401,"FocusComplement"
838,"1",17209402,17220717,"FocusRegion"
839,"1",17220718,17257258,"FocusComplement"
840,"1",17257259,17260601,"FocusRegion"
841,"1",17260602,17302922,"FocusComplement"
842,"1",17302923,17304569,"FocusRegion"
843,"1",17304570,17428769,"FocusComplement"
844,"1",17428770,17448305,"FocusRegion"
845,"1",17448306,17504699,"FocusComplement"
846,"1",17504700,17505702,"FocusRegion"
847,"1",17505703,17511161,"FocusComplement"
848,"1",17511162,17512026,"FocusRegion"
849,"1",17512027,17520825,"FocusComplement"
850,"1",17520826,17522664,"FocusRegion"
851,"1",17522665,17592712,"FocusComplement"
852,"1",17592713,17603976,"FocusRegion"
853,"1",17603977,17617867,"FocusComplement"
854,"1",17617868,17621328,"FocusRegion"
855,"1",17621329,17670906,"FocusComplement"
856,"1",17670907,17672629,"FocusRegion"
857,"1",17672630,17699836,"FocusComplement"
858,"1",17699837,17701555,"FocusRegion"
859,"1",17701556,17702237,"FocusComplement"
860,"1",17702238,17703775,"FocusRegion"
861,"1",17703776,17728128,"FocusComplement"
862,"1",17728129,17729248,"FocusRegion"
863,"1",17729249,17734717,"FocusComplement"
864,"1",17734718,17736146,"FocusRegion"
865,"1",17736147,17824654,"FocusComplement"
866,"1",17824655,17825755,"FocusRegion"
867,"1",17825756,17840878,"FocusComplement"
868,"1",17840879,17856767,"FocusRegion"
869,"1",17856768,17861091,"FocusComplement"
870,"1",17861092,17867634,"FocusRegion"
871,"1",17867635,17868791,"FocusComplement"
872,"1",17868792,17870794,"FocusRegion"
873,"1",17870795,17872920,"FocusComplement"
874,"1",17872921,17880807,"FocusRegion"
875,"1",17880808,17894657,"FocusComplement"
876,"1",17894658,17898803,"FocusRegion"
877,"1",17898804,17899919,"FocusComplement"
878,"1",17899920,17901905,"FocusRegion"
879,"1",17901906,17914240,"FocusComplement"
880,"1",17914241,17916925,"FocusRegion"
881,"1",17916926,17934391,"FocusComplement"
882,"1",17934392,17942354,"FocusRegion"
883,"1",17942355,17945091,"FocusComplement"
884,"1",17945092,17946231,"FocusRegion"
885,"1",17946232,17981289,"FocusComplement"
886,"1",17981290,17983092,"FocusRegion"
887,"1",17983093,18027692,"FocusComplement"
888,"1",18027693,18029583,"FocusRegion"
889,"1",18029584,18042293,"FocusComplement"
890,"1",18042294,18044126,"FocusRegion"
891,"1",18044127,18054811,"FocusComplement"
892,"1",18054812,18056767,"FocusRegion"
893,"1",18056768,18080643,"FocusComplement"
894,"1",18080644,18085418,"FocusRegion"
895,"1",18085419,18169757,"FocusComplement"
896,"1",18169758,18175624,"FocusRegion"
897,"1",18175625,18176190,"FocusComplement"
898,"1",18176191,18197270,"FocusRegion"
899,"1",18197271,18327899,"FocusComplement"
900,"1",18327900,18333977,"FocusRegion"
901,"1",18333978,18336253,"FocusComplement"
902,"1",18336254,18339153,"FocusRegion"
903,"1",18339154,18388037,"FocusComplement"
904,"1",18388038,18389788,"FocusRegion"
905,"1",18389789,18390744,"FocusComplement"
906,"1",18390745,18402067,"FocusRegion"
907,"1",18402068,18473258,"FocusComplement"
908,"1",18473259,18494112,"FocusRegion"
909,"1",18494113,18635647,"FocusComplement"
910,"1",18635648,18647229,"FocusRegion"
911,"1",18647230,18784153,"FocusComplement"
912,"1",18784154,18786281,"FocusRegion"
913,"1",18786282,18830490,"FocusComplement"
914,"1",18830491,18833345,"FocusRegion"
915,"1",18833346,18899269,"FocusComplement"
916,"1",18899270,18901992,"FocusRegion"
917,"1",18901993,19042833,"FocusComplement"
918,"1",19042834,19047133,"FocusRegion"
919,"1",19047134,19105149,"FocusComplement"
920,"1",19105150,19106172,"FocusRegion"
921,"1",19106173,19189227,"FocusComplement"
922,"1",19189228,19196259,"FocusRegion"
923,"1",19196260,19199444,"FocusComplement"
924,"1",19199445,19201138,"FocusRegion"
925,"1",19201139,19309507,"FocusComplement"
926,"1",19309508,19311518,"FocusRegion"
927,"1",19311519,19313564,"FocusComplement"
928,"1",19313565,19314364,"FocusRegion"
929,"1",19314365,19460804,"FocusComplement"
930,"1",19460805,19462984,"FocusRegion"
931,"1",19462985,19470934,"FocusComplement"
932,"1",19470935,19472528,"FocusRegion"
933,"1",19472529,19514352,"FocusComplement"
934,"1",19514353,19516131,"FocusRegion"
935,"1",19516132,19531668,"FocusComplement"
936,"1",19531669,19542035,"FocusRegion"
937,"1",19542036,19575921,"FocusComplement"
938,"1",19575922,19578862,"FocusRegion"
939,"1",19578863,19638653,"FocusComplement"
940,"1",19638654,19640660,"FocusRegion"
941,"1",19640661,19640697,"FocusComplement"
942,"1",19640698,19641252,"FocusRegion"
943,"1",19641253,19754549,"FocusComplement"
944,"1",19754550,19757775,"FocusRegion"
945,"1",19757776,19760732,"FocusComplement"
946,"1",19760733,19769462,"FocusRegion"
947,"1",19769463,19809755,"FocusComplement"
948,"1",19809756,19812146,"FocusRegion"
949,"1",19812147,19814661,"FocusComplement"
950,"1",19814662,19818158,"FocusRegion"
951,"1",19818159,19871209,"FocusComplement"
952,"1",19871210,19875488,"FocusRegion"
953,"1",19875489,19877489,"FocusComplement"
954,"1",19877490,19881678,"FocusRegion"
955,"1",19881679,19954508,"FocusComplement"
956,"1",19954509,19980165,"FocusRegion"
957,"1",19980166,20068705,"FocusComplement"
958,"1",20068706,20079441,"FocusRegion"
959,"1",20079442,20111599,"FocusComplement"
960,"1",20111600,20117637,"FocusRegion"
961,"1",20117638,20140510,"FocusComplement"
962,"1",20140511,20141792,"FocusRegion"
963,"1",20141793,20149034,"FocusComplement"
964,"1",20149035,20159631,"FocusRegion"
965,"1",20159632,20200613,"FocusComplement"
966,"1",20200614,20201738,"FocusRegion"
967,"1",20201739,20259318,"FocusComplement"
968,"1",20259319,20260745,"FocusRegion"
969,"1",20260746,20270319,"FocusComplement"
970,"1",20270320,20275331,"FocusRegion"
971,"1",20275332,20278026,"FocusComplement"
972,"1",20278027,20280743,"FocusRegion"
973,"1",20280744,20382074,"FocusComplement"
974,"1",20382075,20388154,"FocusRegion"
975,"1",20388155,20453373,"FocusComplement"
976,"1",20453374,20463663,"FocusRegion"
977,"1",20463664,20589304,"FocusComplement"
978,"1",20589305,20591690,"FocusRegion"
979,"1",20591691,20684563,"FocusComplement"
980,"1",20684564,20687147,"FocusRegion"
981,"1",20687148,20781512,"FocusComplement"
982,"1",20781513,20790239,"FocusRegion"
983,"1",20790240,20856770,"FocusComplement"
984,"1",20856771,20859390,"FocusRegion"
985,"1",20859391,20860582,"FocusComplement"
986,"1",20860583,20861143,"FocusRegion"
987,"1",20861144,21036449,"FocusComplement"
988,"1",21036450,21037301,"FocusRegion"
989,"1",21037302,21037973,"FocusComplement"
990,"1",21037974,21051410,"FocusRegion"
991,"1",21051411,21137800,"FocusComplement"
992,"1",21137801,21143003,"FocusRegion"
993,"1",21143004,21144660,"FocusComplement"
994,"1",21144661,21147774,"FocusRegion"
995,"1",21147775,21238617,"FocusComplement"
996,"1",21238618,21239580,"FocusRegion"
997,"1",21239581,21352585,"FocusComplement"
998,"1",21352586,21377736,"FocusRegion"
999,"1",21377737,21402223,"FocusComplement"
1000,"1",21402224,21406579,"FocusRegion"
1001,"1",21406580,21531460,"FocusComplement"
1002,"1",21531461,21537251,"FocusRegion"
1003,"1",21537252,21541062,"FocusComplement"
1004,"1",21541063,21543518,"FocusRegion"
1005,"1",21543519,21612796,"FocusComplement"
1006,"1",21612797,21617624,"FocusRegion"
1007,"1",21617625,21621147,"FocusComplement"
1008,"1",21621148,21624896,"FocusRegion"
1009,"1",21624897,21625305,"FocusComplement"
1010,"1",21625306,21627313,"FocusRegion"
1011,"1",21627314,21627750,"FocusComplement"
1012,"1",21627751,21630805,"FocusRegion"
1013,"1",21630806,21693057,"FocusComplement"
1014,"1",21693058,21711680,"FocusRegion"
1015,"1",21711681,21734586,"FocusComplement"
1016,"1",21734587,21735231,"FocusRegion"
1017,"1",21735232,21825963,"FocusComplement"
1018,"1",21825964,21826872,"FocusRegion"
1019,"1",21826873,21826953,"FocusComplement"
1020,"1",21826954,21827712,"FocusRegion"
1021,"1",21827713,21830056,"FocusComplement"
1022,"1",21830057,21833019,"FocusRegion"
1023,"1",21833020,21833774,"FocusComplement"
1024,"1",21833775,21835884,"FocusRegion"
1025,"1",21835885,21840824,"FocusComplement"
1026,"1",21840825,21858693,"FocusRegion"
1027,"1",21858694,21867089,"FocusComplement"
1028,"1",21867090,21869619,"FocusRegion"
1029,"1",21869620,21904355,"FocusComplement"
1030,"1",21904356,21920971,"FocusRegion"
1031,"1",21920972,22114258,"FocusComplement"
1032,"1",22114259,22125327,"FocusRegion"
1033,"1",22125328,22258454,"FocusComplement"
1034,"1",22258455,22262373,"FocusRegion"
1035,"1",22262374,22320918,"FocusComplement"
1036,"1",22320919,22325176,"FocusRegion"
1037,"1",22325177,22435068,"FocusComplement"
1038,"1",22435069,22442054,"FocusRegion"
1039,"1",22442055,22444523,"FocusComplement"
1040,"1",22444524,22449118,"FocusRegion"
1041,"1",22449119,22559498,"FocusComplement"
1042,"1",22559499,22562102,"FocusRegion"
1043,"1",22562103,22565337,"FocusComplement"
1044,"1",22565338,22571189,"FocusRegion"
1045,"1",22571190,22649191,"FocusComplement"
1046,"1",22649192,22651959,"FocusRegion"
1047,"1",22651960,22687342,"FocusComplement"
1048,"1",22687343,22702048,"FocusRegion"
1049,"1",22702049,22767673,"FocusComplement"
1050,"1",22767674,22780052,"FocusRegion"
1051,"1",22780053,22812095,"FocusComplement"
1052,"1",22812096,22816226,"FocusRegion"
1053,"1",22816227,22822052,"FocusComplement"
1054,"1",22822053,22834612,"FocusRegion"
1055,"1",22834613,22835275,"FocusComplement"
1056,"1",22835276,22841005,"FocusRegion"
1057,"1",22841006,22918117,"FocusComplement"
1058,"1",22918118,22921746,"FocusRegion"
1059,"1",22921747,22921844,"FocusComplement"
1060,"1",22921845,22924995,"FocusRegion"
1061,"1",22924996,22926389,"FocusComplement"
1062,"1",22926390,22930641,"FocusRegion"
1063,"1",22930642,22955609,"FocusComplement"
1064,"1",22955610,22958435,"FocusRegion"
1065,"1",22958436,23050900,"FocusComplement"
1066,"1",23050901,23058463,"FocusRegion"
1067,"1",23058464,23072873,"FocusComplement"
1068,"1",23072874,23077686,"FocusRegion"
1069,"1",23077687,23077779,"FocusComplement"
1070,"1",23077780,23078454,"FocusRegion"
1071,"1",23078455,23078493,"FocusComplement"
1072,"1",23078494,23079090,"FocusRegion"
