pheno	geno	intercept	gsEffect	r2	pval
plant_height_BLUP.Peiffer_2014_nam	tebp	121.50299880105	3.02003199062261e-08	0.000326978693851512	0.227497763248709
ear_height_BLUP.Peiffer_2014_nam	tebp	-4.60792792073867	5.78493666485662e-08	0.00165707089389582	0.00657376587418949
plant_height_minus_ear_height_BLUP.Peiffer_2014_nam	tebp	123.51926369217	-2.59535305276437e-08	0.000966778918444962	0.0379417282204728
ear_height_div_plant_height_BLUP.Peiffer_2014_nam	tebp	0.125471564381377	2.44052935481215e-10	0.0023657835334986	0.00116282422122682
plant_height_div_DTA_BLUP.Peiffer_2014_nam	tebp	3.98074181844874	-1.09657961523214e-09	0.00311308659730996	0.000194265118211735
GDD_DTA_long_BLUP.Hung_2012_nam	tebp	-397.712483550375	8.26391304571546e-07	0.0262746409100537	5.26873730539122e-28
GDD_DTA_short_BLUP.Hung_2012_nam	tebp	406.320588955593	3.11894015077978e-07	0.00865576130084269	3.94030908249385e-10
GDD_DTA_photo_resp_BLUP.Hung_2012_nam	tebp	-862.150442042485	5.51247231636137e-07	0.0261442741582739	9.09072772301354e-28
GDD_DTS_long_BLUP.Hung_2012_nam	tebp	-446.801557195049	8.70706507611341e-07	0.0265504856439747	2.76264788497005e-28
GDD_DTS_short_BLUP.Hung_2012_nam	tebp	354.022511332104	3.58586275634068e-07	0.00906951201215051	1.39072420704108e-10
GDD_DTS_photo_resp_BLUP.Hung_2012_nam	tebp	-803.023607560795	5.13510418410919e-07	0.0224446719572606	4.11289805353846e-24
GDD_DTA_NC06_BLUP.Hung_2012_nam	tebp	-144.093263868363	6.58361369158326e-07	0.0162598047368112	9.73464931846946e-18
GDD_DTS_NC06_BLUP.Hung_2012_nam	tebp	-246.076843636451	7.38918190737986e-07	0.017958340337122	2.04652524190624e-19
GDD_DTA_MO06_BLUP.Hung_2012_nam	tebp	-580.752756859332	9.59754513200485e-07	0.0414271554386515	1.51024492629824e-26
GDD_DTS_MO06_BLUP.Hung_2012_nam	tebp	-741.016588430273	1.07755182785378e-06	0.0465770588201639	9.06806222174982e-30
GDD_DTA_NY06_BLUP.Hung_2012_nam	tebp	25.9783093958981	5.53960834681463e-07	0.0233902085804996	1.48716898970757e-22
GDD_DTS_NY06_BLUP.Hung_2012_nam	tebp	264.429692194123	4.13369970646517e-07	0.0189315439858985	8.62270459975429e-18
GDD_DTA_IL06_BLUP.Hung_2012_nam	tebp	-203.707544841184	7.22739001520757e-07	0.0179531345736789	9.57744934735535e-19
GDD_DTS_IL06_BLUP.Hung_2012_nam	tebp	41.1087648992896	5.83859061628227e-07	0.0113553692500928	5.36580167737891e-12
GDD_DTA_FL06_BLUP.Hung_2012_nam	tebp	452.943333577283	2.79013581036889e-07	0.0118311770250175	1.00301788889144e-12
GDD_DTS_FL06_BLUP.Hung_2012_nam	tebp	241.452615801201	4.25393024429055e-07	0.0200680289104309	7.90668264064256e-21
GDD_DTA_PR06_BLUP.Hung_2012_nam	tebp	282.142241487405	4.36318046521309e-07	0.0105103736407636	2.10423115265759e-10
GDD_DTS_PR06_BLUP.Hung_2012_nam	tebp	509.999331458453	2.99726975667553e-07	0.00461666552787187	6.23855703909423e-06
GDD_DTA_NC07_BLUP.Hung_2012_nam	tebp	-83.8981156192356	6.2369273071393e-07	0.0176485790400352	3.33990966501617e-19
GDD_DTS_NC07_BLUP.Hung_2012_nam	tebp	-138.063650354299	6.70204011925922e-07	0.0177503557169641	2.61336544821231e-19
GDD_DTA_MO07_BLUP.Hung_2012_nam	tebp	233.660205745918	4.03635300491245e-07	0.00685777832313504	5.0680991828525e-05
GDD_DTS_MO07_BLUP.Hung_2012_nam	tebp	277.207354683394	3.90697536202514e-07	0.00519135327823157	0.000419728598721346
GDD_DTA_NY07_BLUP.Hung_2012_nam	tebp	185.390197034573	4.04706238153507e-07	0.0191487173674432	1.70553743708411e-20
GDD_DTS_NY07_BLUP.Hung_2012_nam	tebp	211.523069538105	4.09539038999826e-07	0.0197254677381272	5.27584917503152e-21
GDD_DTA_IL07_BLUP.Hung_2012_nam	tebp	-6.56752684130419	5.81429389553759e-07	0.0273404558386135	9.63564066538572e-29
GDD_DTS_IL07_BLUP.Hung_2012_nam	tebp	-236.472709296248	7.38588317801309e-07	0.0379585166115927	2.06911476945294e-39
GDD_DTA_FL07_BLUP.Hung_2012_nam	tebp	687.808863022141	1.42474203914571e-07	0.00184271691760852	0.0168036141061185
GDD_DTS_FL07_BLUP.Hung_2012_nam	tebp	423.954378357205	3.19466221323414e-07	0.0070272353053681	3.37637271551808e-06
sqrt_diseased_leaf_area1_BLUP.Poland_2011_nam	tebp	15.8616449092416	-7.92704521642452e-09	0.00734080357137905	3.90260809090711e-08
sqrt_diseased_leaf_area2_BLUP.Poland_2011_nam	tebp	21.1256867540379	-1.07649218214307e-08	0.00892972384803822	1.33407459290775e-09
sqrt_diseased_leaf_area3_BLUP.Poland_2011_nam	tebp	23.6573823780687	-1.16007168499196e-08	0.0100042554994783	1.36796601749603e-10
diseased_leaf_area1_BLUP.Poland_2011_nam	tebp	93.8183879475204	-5.17292769572409e-08	0.00650437843807938	2.32118940320421e-07
diseased_leaf_area2_BLUP.Poland_2011_nam	tebp	154.513897514018	-8.61558383431199e-08	0.00813440915277148	7.21779393342806e-09
diseased_leaf_area3_BLUP.Poland_2011_nam	tebp	214.508095061121	-1.16877862933985e-07	0.00910556762961847	9.18773398960422e-10
northern_leaf_blight_index_BLUP.Poland_2011_nam	tebp	20.2149046800748	-1.00975612956842e-08	0.00891197457150643	1.38526167467979e-09
tassel_length_BLUP.Brown_2011_nam	tebp	354.799547826875	-1.79659123777702e-08	2.61911536357899e-05	0.732703423085382
spike_length_BLUP.Brown_2011_nam	tebp	314.507726568701	-5.18004800335152e-08	0.000299605506468866	0.248007468695349
branch_zone_BLUP.Brown_2011_nam	tebp	40.2918212581729	3.38345676557455e-08	0.000302763010779099	0.245530150734371
branch_number_transformed_BLUP.Brown_2011_nam	tebp	5.2928718712429	9.01056643158386e-09	0.00109520226400682	0.0271671601167133
cob_length_BLUP.Brown_2011_nam	tebp	162.229959032005	-2.10229267320713e-08	0.000272040276438157	0.270996452955173
cob_diameter_BLUP.Brown_2011_nam	tebp	31.1872785514106	-3.18034439117175e-09	0.000242855048817896	0.298320620589316
ear_row_number_transformed_BLUP.Brown_2011_nam	tebp	53.6762348891759	-1.83142833330479e-08	0.0165308147585354	6.93397647228913e-18
southern_leaf_blight_BLUP.Bian_2014_Kump_2011_nam	tebp	-30.1427535811831	2.29120035064914e-08	0.065959469559938	5.61499779689263e-69
starch_kernel_BLUP.Cook_2012_nam	tebp	102.043088719073	-2.16537888646503e-08	0.0155881255084663	3.76668052751149e-17
protein_kernel_BLUP.Cook_2012_nam	tebp	-9.02071601008438	1.42695569260518e-08	0.027290982056915	5.45531225653107e-29
oil_kernel_BLUP.Cook_2012_nam	tebp	-8.76303953666401	8.20336148360772e-09	0.0167899420267799	2.30729014422117e-18
lesion_severity_BLUP.Olukolu_2014_nam	tebp	-0.995413014957257	4.05396470083029e-09	0.000630314074479307	0.160376994837983
height_ratio_BLUP.Olukolu_2014_nam	tebp	2.28217505113532	-9.9975888814376e-10	0.00423611678915295	0.000269349130558252
stalk_width_ratio_BLUP.Olukolu_2014_nam	tebp	1.06872797515896	-3.4738277381686e-10	0.000956857048804475	0.0836227454997023
DTA_ratio_BLUP.Olukolu_2014_nam	tebp	1.2432956776638	-1.83549504674243e-10	0.00318868408623809	0.00155886545251605
glsblup.Benson_2015_nam	tebp	148.101033795234	-6.00406010090793e-08	0.0072848476883924	9.1346329244417e-07
alphaT_transformed_BLUE.Diepenbrock_2017_nam	tebp	-0.735867624016383	1.94555368612448e-09	0.00334743295317903	0.000114622814634917
deltaT_transformed_BLUE.Diepenbrock_2017_nam	tebp	0.857072197374824	5.1400777948685e-11	0.000833211353841039	0.0560780768885479
gammaT_transformed_BLUE.Diepenbrock_2017_nam	tebp	0.125980060555316	4.05506651872683e-09	0.000847017623038407	0.0524055186033325
TotalT_transformed_BLUE.Diepenbrock_2017_nam	tebp	-1.74192628949279	5.62768446372511e-09	0.00151696074816146	0.00941322217739094
alphaT3_transformed_BLUE.Diepenbrock_2017_nam	tebp	5.8280089081018	-1.33922197491089e-09	0.00142028776798248	0.0120454673240872
deltaT3_transformed_BLUE.Diepenbrock_2017_nam	tebp	-1.51853623234897	1.46756850145218e-09	0.0147839622218863	8.29913138870264e-16
gammaT3_transformed_BLUE.Diepenbrock_2017_nam	tebp	13.7353721374502	-5.68313028810668e-09	0.00596624481877164	2.67561696533627e-07
TotalT3_transformed_BLUE.Diepenbrock_2017_nam	tebp	19.6749049194796	-8.42890258556037e-09	0.00665795618371582	5.54412385679149e-08
TotalT_plus_T3_transformed_BLUE.Diepenbrock_2017_nam	tebp	4.41426261680509	-3.83553593385746e-10	0.000120256627098825	0.465419899336646
plastochromanol8_transformed_BLUE.Diepenbrock_2017_nam	tebp	0.560730174700618	2.93736403547734e-10	0.000611260423697899	0.0994769650568195
alphaT_div_gammaT_transformed_BLUE.Diepenbrock_2017_nam	tebp	0.037640600526658	2.15347533450537e-10	0.000318073014921594	0.234937044356183
alphaT3_div_gammaT3_transformed_BLUE.Diepenbrock_2017_nam	tebp	-0.925584849524369	1.09137851085532e-09	0.004632817560115	5.93706803762244e-06
gammaT_div_gammaTPlusalphaT_transformed_BLUE.Diepenbrock_2017_nam	tebp	0.813986826855653	-5.31393000821937e-11	0.00010147328174129	0.502332055988898
gammaT3_div_gammaT3PlusalphaT3_transformed_BLUE.Diepenbrock_2017_nam	tebp	0.974858767065413	-2.62926183823141e-10	0.00357723247858854	6.93986603708209e-05
deltaT_div_gammaTPlusalphaT_transformed_BLUE.Diepenbrock_2017_nam	tebp	0.199715904609477	-5.68809689266234e-11	0.000685429225687852	0.0834345284304163
deltaT_div_alphaT_transformed_BLUE.Diepenbrock_2017_nam	tebp	0.820876519422689	-2.59494526391625e-10	0.00122654605524066	0.0205287221720131
deltaT_div_gammaT_transformed_BLUE.Diepenbrock_2017_nam	tebp	0.181118134573053	-1.7609525858036e-11	1.21189956366324e-05	0.81785694644261
deltaT3_div_gammaT3PlusalphaT3_transformed_BLUE.Diepenbrock_2017_nam	tebp	-0.375160221892119	2.98713542770422e-10	0.015852458529171	8.47882301207994e-17
deltaT3_div_alphaT3_transformed_BLUE.Diepenbrock_2017_nam	tebp	-0.576913267771002	5.0346019413031e-10	0.0121792402612434	2.97400487306398e-13
deltaT3_div_gammaT3_transformed_BLUE.Diepenbrock_2017_nam	tebp	-0.950418121527263	7.13093624103705e-10	0.0144552030944537	1.83940851464793e-15
TotalT_div_totalT3_transformed_BLUE.Diepenbrock_2017_nam	tebp	-3.13492599478634	2.71385255703339e-09	0.00687252088341968	3.41301866578762e-08
leaf_length_BLUP.Tian_2011_nam	tebp	-333.169346152617	6.88508006665485e-07	0.0136342523673247	5.39614158450492e-15
leaf_width_BLUP.Tian_2011_nam	tebp	-26.5009992127281	7.37839129799636e-08	0.00667223828249039	4.78744639112474e-08
upper_leaf_angle_BLUP.Tian_2011_nam	tebp	174.767653962828	-6.7531809319673e-08	0.00932989229439852	1.0698292924251e-10
leaf_angle_boxcox_transformed_BLUP.Tian_2011_nam	tebp	68660749.6144551	-0.0357749355497235	0.00708819345397978	1.85854553779881e-08
flecking_ls_mean.Olukolu_2016_nam	tebp	6.40709669032564	-3.35360058796811e-09	0.00211868045147066	0.00195437896379275
flecking_poisson_transformation_BLUP.Olukolu_2016_nam	tebp	-3.11609824306985	1.96163580678562e-09	0.00255815840573084	0.00066426737174224
last_leaf_with_epicuticular_wax.Foerster_2015_nam	tebp	4.75699682154388	1.82752882996271e-09	0.000289788350520544	0.293239497968001
DTA_BLUP.Buckler_2009_nam	nontebp	64.2819389205675	4.76046880014171e-08	0.0119419980589695	1.68224543663438e-13
DTS_BLUP.Buckler_2009_nam	nontebp	65.7358340189595	4.88913235245265e-08	0.0104225161009934	5.80699533386522e-12
ASI_BLUP.Buckler_2009_nam	nontebp	1.91911754130551	-6.31075121593109e-10	2.96739881632429e-05	0.714083604837109
ALL_rind_penetrometer_resistance_BLUE.Peiffer_2013_nam	nontebp	1.59049454105128	1.35564343870442e-08	0.0309446813737401	4.07046741257013e-24
ALL_rind_penetrometer_resistance_BLUP.Peiffer_2013_nam	nontebp	2.32425505208377	1.08884227171799e-08	0.0981026591633871	2.76622476374447e-75
MO_rind_penetrometer_resistance_BLUE.Peiffer_2013_nam	nontebp	-1.4344345143751	2.16629916219222e-08	0.0275134934812037	1.59420862216194e-27
MO_rind_penetrometer_resistance_BLUP.Peiffer_2013_nam	nontebp	1.98354705341117	1.1593008213919e-08	0.0266243184431563	1.12256074375341e-26
NY_rind_penetrometer_resistance_BLUE.Peiffer_2013_nam	nontebp	3.25216261315792	1.02812023291386e-08	0.00852022925260177	1.32163708184199e-09
NY_rind_penetrometer_resistance_BLUP.Peiffer_2013_nam	nontebp	4.61613734231365	5.28732402233980e-09	0.00724044373948859	2.28457669676997e-08
WI_rind_penetrometer_resistance_BLUE.Peiffer_2013_nam	nontebp	1.47861310499468	1.70908837924101e-08	0.0117520737389995	5.06779789936524e-10
WI_rind_penetrometer_resistance_BLUP.Peiffer_2013_nam	nontebp	5.06013342376094	5.67938865740834e-09	0.0289097132090036	1.20011864424605e-22
ALL_DTA_BLUE.Peiffer_2013_nam	nontebp	61.0026815563062	5.56800945411673e-08	0.0253917736096386	5.04373128728702e-20
ALL_DTA_BLUP.Peiffer_2013_nam	nontebp	60.8729882453189	5.62668099270897e-08	0.0272545096066849	2.14467310307784e-21
ALL_ear_height_BLUE.Peiffer_2013_nam	nontebp	-3.1978731687431	3.29593490050692e-07	0.0367403946094093	2.08925546778187e-28
ALL_ear_height_BLUP.Peiffer_2013_nam	nontebp	-3.37230407986366	3.30143564154892e-07	0.0388544298131097	5.62774488359292e-30
DTS_BLUP.Hung_2012_1_nam	nontebp	66.0886698398477	4.75913655966689e-08	0.00991876975359699	1.90927789345632e-11
DTA_BLUP.Hung_2012_1_nam	nontebp	64.4682459163222	4.69580609729023e-08	0.0117517721090916	2.66814975239041e-13
asi_BLUP.Hung_2012_1_nam	nontebp	1.87431327158845	-5.17082544896961e-10	2.14604511689309e-05	0.755444016807839
plantheight_BLUP.Hung_2012_1_nam	nontebp	101.632467244284	2.13877730563304e-07	0.0129951406922713	1.47623571263759e-14
earheight_BLUP.Hung_2012_1_nam	nontebp	6.3034331438914	2.74312536122655e-07	0.0325331114787212	2.21693654116089e-34
leaflength_BLUP.Hung_2012_1_nam	nontebp	640.090840034639	4.50084962780315e-07	0.00370359786565406	4.22066245356018e-05
leafwidth_BLUP.Hung_2012_1_nam	nontebp	57.4428240081397	1.23557055994981e-07	0.0120077979580271	1.47908011505863e-13
tassprimbranchno_BLUP.Hung_2012_1_nam	nontebp	2.20986156202824	2.70786450989365e-08	0.00543346696506449	6.98935028049449e-07
tasslength_BLUP.Hung_2012_1_nam	nontebp	272.203248516234	2.00188759346275e-07	0.00216055317103034	0.00176883016571954
upperleafangle_BLUP.Hung_2012_1_nam	nontebp	18.800791802954	1.79945425272748e-07	0.0425198291398982	1.40983317126129e-44
cobdiam_BLUP.Hung_2012_1_nam	nontebp	23.6882306408238	1.02761289559317e-08	0.00177969690569065	0.00457601214412008
coblength_BLUP.Hung_2012_1_nam	nontebp	112.644648628741	5.71176194755316e-08	0.00152848756346273	0.00857041982546777
earrowno_BLUP.Hung_2012_1_nam	nontebp	12.8975752192838	6.22458021415753e-09	0.00133174559404271	0.0141753571882731
kernelnoperrow_BLUP.Hung_2012_1_nam	nontebp	16.7464285769779	2.16481492291491e-08	0.00569708536210804	3.84584250727013e-07
earmass_BLUP.Hung_2012_1_nam	nontebp	33.6122268694293	1.3649751383171e-07	0.00937152331050957	7.11024518307571e-11
cobmass_BLUP.Hung_2012_1_nam	nontebp	5.85317841749082	3.79667413609324e-08	0.00855604089338399	4.65165450874396e-10
totalkernelweight_BLUP.Hung_2012_1_nam	nontebp	27.7157454468655	9.85913389494264e-08	0.00741277885212334	6.85767505509650e-09
weight20kernels_BLUP.Hung_2012_1_nam	nontebp	4.10045445778139	8.24815774731208e-10	0.00015983499845411	0.39597541065345
totalkernelno_BLUP.Hung_2012_1_nam	nontebp	123.597387513051	5.02598101127202e-07	0.00816907413452173	1.25957202999655e-09
nodenumberbelowear_BLUP.Hung_2012_1_nam	nontebp	4.12010094819867	1.74880148360427e-08	0.028684594328842	3.15801018964517e-30
nodenumberaboveear_BLUP.Hung_2012_1_nam	nontebp	5.4615514291023	7.89385543792034e-10	0.00018450436726533	0.364126437727334
numbraceroots_BLUP.Hung_2012_1_nam	nontebp	0.593855081273039	4.37861336821208e-09	0.0176111813082762	4.36056392653478e-19
DTA_BLUP.Wallace_2014_nam	nontebp	64.1449090622554	4.8153460697723e-08	0.0121797200649302	1.4959464410256e-13
chlorophylla_BLUP.Wallace_2014_nam	nontebp	42.1901183029038	3.12951257066221e-08	0.000654135362333185	0.0995991055000832
chlorophyllb_BLUP.Wallace_2014_nam	nontebp	32.0713873237685	-1.52432676738778e-08	0.00614626884572179	4.306601183366e-07
malate_BLUP.Wallace_2014_nam	nontebp	0.299419828665315	-2.2799536657957e-10	0.000762513194694094	0.0753965829238261
fumarate_BLUP.Wallace_2014_nam	nontebp	0.0593949493068155	-3.11268628777814e-10	0.00599015381172325	6.03558449334956e-07
fumarate2_BLUP.Wallace_2014_nam	nontebp	0.150850313247683	-3.24065175277107e-10	0.00640486866174344	2.4634303562672e-07
glutamate_BLUP.Wallace_2014_nam	nontebp	0.161438576652214	-3.47384995893485e-10	0.00384550673603061	6.44077666678408e-05
aminoacids_BLUP.Wallace_2014_nam	nontebp	1.5028224975607	1.27570460371354e-09	0.000357314045324657	0.223594257031454
protein_BLUP.Wallace_2014_nam	nontebp	0.993429694026616	3.37454104792713e-10	0.00170610433924501	0.00780801295198785
nitrate_BLUP.Wallace_2014_nam	nontebp	0.0657965722312867	-7.17468202613994e-11	0.0046381602752872	1.13619688382216e-05
starch_BLUP.Wallace_2014_nam	nontebp	1.68176564949195	-2.98900678380229e-09	0.00949095462348009	3.24198367823291e-10
sucrose_BLUP.Wallace_2014_nam	nontebp	4.99939514548124	-9.2002364052024e-09	0.0256862504528793	2.90231027131225e-25
glucose_BLUP.Wallace_2014_nam	nontebp	2.19468101006323	-4.84676997029792e-09	0.0187016332243396	9.11193498602684e-19
fructose_BLUP.Wallace_2014_nam	nontebp	1.37161129514212	-2.28610485323044e-09	0.0135055928242566	6.04882760782498e-14
principal_component_metabolies1.Wallace_2014_nam	nontebp	-1.5769584009045	5.81957386184092e-09	0.000803454567738261	0.0681412544824385
principal_component_metabolies2.Wallace_2014_nam	nontebp	7.74111752031047	-2.85877063200814e-08	0.0249723280161959	1.4313681304089e-24
GDD_DTS_BLUP.Peiffer_2014_nam	nontebp	751.700747571422	6.19297030162052e-07	0.00873218159298631	4.11071039882077e-10
GDD_DTA_BLUP.Peiffer_2014_nam	nontebp	710.890555373136	6.84868074213255e-07	0.0118626742529567	3.09610990835724e-13
GDD_ASI_BLUP.Peiffer_2014_nam	nontebp	33.1777789899916	-3.71874921777325e-08	0.000608704768583589	0.0996152770428599
DTS_BLUP.Peiffer_2014_nam	nontebp	68.2473476178845	4.28242365097097e-08	0.00856516723382392	6.03750511610819e-10
DTA_BLUP.Peiffer_2014_nam	nontebp	64.1323179289342	4.76939227079319e-08	0.0125079636010254	7.04528190856055e-14
ASI_BLUP.Peiffer_2014_nam	nontebp	2.29150055860479	-2.13372833030726e-09	0.00034228311474474	0.21692186600127
plant_height_BLUP.Peiffer_2014_nam	nontebp	106.098787614028	2.34735634404934e-07	0.0126993062381367	4.54240773214622e-14
ear_height_BLUP.Peiffer_2014_nam	nontebp	6.42275557212374	2.99585730147217e-07	0.028570096021835	6.4814467531434e-30
plant_height_minus_ear_height_BLUP.Peiffer_2014_nam	nontebp	101.867856357455	-7.25794076770152e-08	0.00486056441998367	3.18907128368823e-06
ear_height_div_plant_height_BLUP.Peiffer_2014_nam	nontebp	0.190582026702682	1.19512599067908e-09	0.0364720266996505	7.2423690406354e-38
plant_height_div_DTA_BLUP.Peiffer_2014_nam	nontebp	1.87209455999563	1.35253965599332e-09	0.00304464359245833	0.000228607705584277
GDD_DTA_long_BLUP.Hung_2012_nam	nontebp	741.311847406434	6.47026415657197e-07	0.0101026393458999	1.24367214357356e-11
GDD_DTA_short_BLUP.Hung_2012_nam	nontebp	866.474432931663	1.32101568439597e-07	0.000962943577991944	0.0372763206193334
GDD_DTA_photo_resp_BLUP.Hung_2012_nam	nontebp	-108.991519220425	4.55990527410244e-07	0.0110940237663709	1.36741836367519e-12
GDD_DTS_long_BLUP.Hung_2012_nam	nontebp	768.607291031572	6.25072865372575e-07	0.00858253722715639	4.31513868460414e-10
GDD_DTS_short_BLUP.Hung_2012_nam	nontebp	868.466049844475	2.05977096058565e-07	0.00187595808360097	0.00357819923161046
GDD_DTS_photo_resp_BLUP.Hung_2012_nam	nontebp	-99.4958306044375	4.17772047033819e-07	0.00931284071887824	7.88308882021333e-11
GDD_DTA_NC06_BLUP.Hung_2012_nam	nontebp	737.240390873062	6.12048901761781e-07	0.00878421066378387	3.12754054381215e-10
GDD_DTS_NC06_BLUP.Hung_2012_nam	nontebp	797.184346229406	4.86699226221809e-07	0.00487414730629904	2.88431761004773e-06
GDD_DTA_MO06_BLUP.Hung_2012_nam	nontebp	1064.0366453369	-4.38170928818936e-07	0.00359901913951412	0.00185292493618974
GDD_DTS_MO06_BLUP.Hung_2012_nam	nontebp	1056.18203980578	-3.09700607848168e-07	0.00159277571284572	0.0382928220710087
GDD_DTA_NY06_BLUP.Hung_2012_nam	nontebp	760.110674498339	5.42301335685848e-07	0.0138428915631934	6.41655482856262e-14
GDD_DTS_NY06_BLUP.Hung_2012_nam	nontebp	785.946549302102	5.02010389658237e-07	0.0174744971906348	1.57448353332652e-16
